approximator,id_config_approximator,used_budget,n_players,MSE_mean,MSE_q1,MSE_q2,MSE_q3,game_id
RegressionMSR,37,1988,13,1.2479025955829788e-05,6.354083025758993e-06,1.0589818877066588e-05,1.731171576629829e-05,Forest ($d=13$)
RegressionMSR,37,4036,13,1.2347348627500731e-06,6.850266047067793e-07,1.1214395896435268e-06,1.4042564579528462e-06,Forest ($d=13$)
RegressionMSR,37,8192,13,3.3684889658552687e-13,6.043499641389961e-14,9.788478242201051e-14,2.6707187144330125e-13,Forest ($d=13$)
RegressionMSR,39,14,13,9.396199643549819,1.4137481466422834,2.046999605689088,9.952674820086681,Forest ($d=13$)
RegressionMSR,39,28,13,2.2915566732546027,0.5416341815391776,0.8877660253584941,2.227425003238061,Forest ($d=13$)
RegressionMSR,39,58,13,0.5736453345045746,0.13008997711781659,0.21363151348170967,0.46743287175146603,Forest ($d=13$)
RegressionMSR,39,117,13,0.16162705810763417,0.0525101211454448,0.1051345809652339,0.16576121990425685,Forest ($d=13$)
RegressionMSR,39,238,13,0.022554036722917614,0.00786079827980025,0.0137120187785037,0.029713422391667327,Forest ($d=13$)
RegressionMSR,39,482,13,0.0034067155365170966,0.0012298129413938,0.0020006545711851497,0.003168055886368675,Forest ($d=13$)
RegressionMSR,39,979,13,0.00022287278791378762,0.000117470295454975,0.00015824212243825,0.00031746812649024997,Forest ($d=13$)
RegressionMSR,39,1988,13,1.3409687178456707e-05,7.008642233451758e-06,9.573775909097055e-06,1.575315148812502e-05,Forest ($d=13$)
RegressionMSR,39,4036,13,1.3906906766022963e-06,7.454920701773172e-07,1.0827986858741107e-06,1.5189736271272313e-06,Forest ($d=13$)
RegressionMSR,39,8192,13,3.3684889658552687e-13,6.043499641389961e-14,9.788478242201051e-14,2.6707187144330125e-13,Forest ($d=13$)
SVARM,37,14,13,11.429930295675709,2.6675058099741165,4.599308756551417,15.726825043287768,Forest ($d=13$)
SVARM,37,28,13,7.68701982734,1.9430512457587774,2.543496411906391,10.005521824303054,Forest ($d=13$)
SVARM,37,58,13,8.159125131950399,2.231783637296142,3.539304400531706,7.815643443796667,Forest ($d=13$)
SVARM,37,117,13,2.325492400998363,0.6143804178347777,0.8939317817898715,2.7798279905266052,Forest ($d=13$)
SVARM,37,238,13,1.2006969095669533,0.31210729310693436,0.41451039566510706,1.6198185171841983,Forest ($d=13$)
SVARM,37,482,13,0.3889220730956445,0.06791690863707922,0.1754469161229921,0.4198383719100063,Forest ($d=13$)
SVARM,37,979,13,0.1451724667623184,0.0255493613205879,0.08169261381126375,0.13342891383251887,Forest ($d=13$)
SVARM,37,1988,13,0.04235713087017023,0.0094375034632628,0.017470636188447,0.043795417300804024,Forest ($d=13$)
SVARM,37,4036,13,0.01366837398061873,0.004217370498519,0.007119186051834149,0.018764900912986625,Forest ($d=13$)
SVARM,37,8192,13,2.736639886374624e-26,1.2228538003505165e-26,1.7276960848492867e-26,3.7119922419110754e-26,Forest ($d=13$)
SVARM,39,14,13,8.936171915289627,1.9223006641757832,3.1843855942409967,12.843602828470619,Forest ($d=13$)
SVARM,39,28,13,8.862297874941701,2.4101025117207584,3.6949556357545177,10.148530040911893,Forest ($d=13$)
SVARM,39,58,13,6.248025568033868,1.7064285025012969,2.621731604025525,3.890335027084854,Forest ($d=13$)
SVARM,39,117,13,2.5668708354400325,0.6090252792685261,0.981392745689982,2.6788298086434312,Forest ($d=13$)
SVARM,39,238,13,0.7598416176599708,0.14682516985704094,0.46026877800414445,0.8552157251374529,Forest ($d=13$)
SVARM,39,482,13,0.2515790653565621,0.07896820662804205,0.12712550671050885,0.25827754782753165,Forest ($d=13$)
SVARM,39,979,13,0.09725053362614264,0.025635137791546626,0.04054912220722895,0.1180455489064062,Forest ($d=13$)
SVARM,39,1988,13,0.04080308850684904,0.0066104754117799,0.02582106138694085,0.039549628366805326,Forest ($d=13$)
SVARM,39,4036,13,0.007920781416443593,0.0015390585609326,0.00345126751238245,0.007800501208681826,Forest ($d=13$)
SVARM,39,8192,13,2.736639886374624e-26,1.2228538003505165e-26,1.7276960848492867e-26,3.7119922419110754e-26,Forest ($d=13$)
LeverageSHAP,37,61,60,0.030960764574853982,0.023598784636556874,0.0302116682491416,0.037599060333894346,IL60 ($d=60$)
LeverageSHAP,37,116,60,0.020179062454912265,0.011466531979908325,0.0153217217624465,0.025001378742086675,IL60 ($d=60$)
LeverageSHAP,37,221,60,0.0010954191667938101,0.0007307409176525,0.00097953267092235,0.00133064948480725,IL60 ($d=60$)
LeverageSHAP,37,421,60,0.00034336065138430334,0.000250991111095375,0.0002970563302465,0.00041723664264807503,IL60 ($d=60$)
LeverageSHAP,37,801,60,0.0001844139583572201,0.000142763672816075,0.0001692778261789,0.000208447481158325,IL60 ($d=60$)
LeverageSHAP,37,1524,60,9.339088009311809e-05,6.531169115395602e-05,7.915260277762236e-05,0.00011455244583262499,IL60 ($d=60$)
LeverageSHAP,37,2900,60,4.1765439788807155e-05,2.9177147822426644e-05,3.703305026661816e-05,5.073644698037714e-05,IL60 ($d=60$)
LeverageSHAP,37,5521,60,2.0481652145557367e-05,1.4176492640799871e-05,1.783254168411289e-05,2.3502889795310505e-05,IL60 ($d=60$)
LeverageSHAP,37,10508,60,1.0668330557147576e-05,7.194208813277382e-06,8.721808601379725e-06,1.2374810005094337e-05,IL60 ($d=60$)
LeverageSHAP,37,20000,60,5.191087495038752e-06,3.466970282937221e-06,4.743539422095936e-06,6.8136417044117765e-06,IL60 ($d=60$)
LeverageSHAP,39,61,60,1.3915614266890124,0.2677657986634402,1.254888587377546,2.1741273173757047,IL60 ($d=60$)
LeverageSHAP,39,116,60,0.00898919872129544,0.005019976717052175,0.008297068081804401,0.01129868011899405,IL60 ($d=60$)
LeverageSHAP,39,221,60,0.0034670105640942565,0.0017881729237595751,0.0028972289061793,0.004724742609980975,IL60 ($d=60$)
LeverageSHAP,39,421,60,0.00151177965628859,0.0007825959625586,0.0012549738089496,0.001913760431764975,IL60 ($d=60$)
LeverageSHAP,39,801,60,0.00069234031079417,0.0004397199521276,0.00056832929452055,0.0009253500209449251,IL60 ($d=60$)
LeverageSHAP,39,1524,60,0.0004352735918303433,0.000224517964555475,0.00035181499892984996,0.00058197496165785,IL60 ($d=60$)
LeverageSHAP,39,2900,60,0.0001746590921730286,0.00011057608294225,0.000144294547103,0.000228133152205525,IL60 ($d=60$)
LeverageSHAP,39,5521,60,8.371884580747721e-05,5.2204105402030145e-05,6.861606177308144e-05,9.841637878692044e-05,IL60 ($d=60$)
LeverageSHAP,39,10508,60,4.249312586428381e-05,2.682027293600364e-05,3.882640157491579e-05,6.135254900858751e-05,IL60 ($d=60$)
LeverageSHAP,39,20000,60,2.325547658373934e-05,1.209281205636572e-05,1.902369558648293e-05,3.42667959180464e-05,IL60 ($d=60$)
MSR,37,61,60,0.3126702328436364,0.1375119515870962,0.21267288363839995,0.39257347000432913,IL60 ($d=60$)
MSR,37,116,60,0.10949940519769043,0.058639612862449425,0.084993018987366,0.1431589944839573,IL60 ($d=60$)
MSR,37,221,60,0.05073331055709537,0.029068844362465422,0.040542191643611045,0.0667375102712718,IL60 ($d=60$)
MSR,37,421,60,0.034010696558272026,0.01492914867545335,0.0219302271599459,0.044882790506227205,IL60 ($d=60$)
MSR,37,801,60,0.019110182704438476,0.00916332629664145,0.013277266097714551,0.023115699744445623,IL60 ($d=60$)
MSR,37,1524,60,0.01163671005127946,0.005224251577959,0.0082063289627372,0.013683650160437875,IL60 ($d=60$)
MSR,37,2900,60,0.004558648417098303,0.002515149022111075,0.00346151320412025,0.005117010158129926,IL60 ($d=60$)
MSR,37,5521,60,0.00194503846571897,0.0011115237124204,0.001505087287856,0.0026469228774812998,IL60 ($d=60$)
MSR,37,10508,60,0.0010458671888571732,0.000535463800123825,0.0008505669395202,0.0012913628261540249,IL60 ($d=60$)
MSR,37,20000,60,0.0006775144482161767,0.0003358181730019,0.0004741342136468,0.000867918256064875,IL60 ($d=60$)
MSR,39,61,60,0.2910269078042291,0.08392787911390048,0.16802429386785378,0.33829865591537817,IL60 ($d=60$)
MSR,39,116,60,0.1006483658124136,0.04068561885918055,0.06736938799018954,0.11915677165071281,IL60 ($d=60$)
MSR,39,221,60,0.05838663691629284,0.021394754454453026,0.035447222154094654,0.07315265751300583,IL60 ($d=60$)
MSR,39,421,60,0.03267192706892716,0.012170853861307025,0.022555735316461503,0.041237972643954776,IL60 ($d=60$)
MSR,39,801,60,0.023697637163139905,0.008207026708426525,0.01295394437917805,0.03023024893049535,IL60 ($d=60$)
MSR,39,1524,60,0.011085057735394423,0.003484624330074925,0.0067298426051385,0.012674088574624974,IL60 ($d=60$)
MSR,39,2900,60,0.004189229031944847,0.0017136070294536,0.0026582134052475998,0.00480211396570455,IL60 ($d=60$)
MSR,39,5521,60,0.002362812987711,0.000862696581259225,0.0013477534384738,0.0030588106593262996,IL60 ($d=60$)
MSR,39,10508,60,0.00114820198624372,0.0004313016542656,0.0007376840335747,0.0014024275379182,IL60 ($d=60$)
MSR,39,20000,60,0.0005145729615538867,0.00021774839705325,0.00032874206933405003,0.0005919313138376,IL60 ($d=60$)
PermutationSampling,37,61,60,0.054813154611278045,0.045537583175802476,0.0532175958233987,0.06470106306613037,IL60 ($d=60$)
PermutationSampling,37,116,60,0.054813154611278045,0.045537583175802476,0.0532175958233987,0.06470106306613037,IL60 ($d=60$)
PermutationSampling,37,221,60,0.0015865751447409798,0.001038746787343975,0.00130851001571995,0.0015813628853117,IL60 ($d=60$)
PermutationSampling,37,421,60,0.00049099623170708,0.000329971490449625,0.00043417569188425,0.000663599335418575,IL60 ($d=60$)
PermutationSampling,37,801,60,0.00030603371767996666,0.00017701416768205,0.0002409031386754,0.0003845011713046,IL60 ($d=60$)
PermutationSampling,37,1524,60,0.0001304931131346317,7.612470898678931e-05,0.0001220277805917,0.000175269151095825,IL60 ($d=60$)
PermutationSampling,37,2900,60,6.232255847331282e-05,4.1217718546732174e-05,5.7119502272813286e-05,7.551457951699825e-05,IL60 ($d=60$)
PermutationSampling,37,5521,60,3.2060484777568695e-05,2.110589742040493e-05,2.86257809371561e-05,3.9129157764235565e-05,IL60 ($d=60$)
PermutationSampling,37,10508,60,1.9033211189362604e-05,1.3111701494001127e-05,1.8878271023145496e-05,2.321881753823774e-05,IL60 ($d=60$)
PermutationSampling,37,20000,60,1.2046903270759131e-05,6.891370615347276e-06,1.1270931256828784e-05,1.3769187487119295e-05,IL60 ($d=60$)
PermutationSampling,39,61,60,0.00759449342429905,0.00521974821419085,0.00608335162277675,0.008865730013840549,IL60 ($d=60$)
PermutationSampling,39,116,60,0.009619285848000701,0.005759431596366725,0.00807027900410585,0.012162431873055175,IL60 ($d=60$)
PermutationSampling,39,221,60,0.0038047702488522733,0.0021764725053109502,0.0030740089547875,0.005326963451433125,IL60 ($d=60$)
PermutationSampling,39,421,60,0.0013790498329712799,0.000846357951595525,0.00146604218988135,0.001806704663482075,IL60 ($d=60$)
PermutationSampling,39,801,60,0.0007773952507605633,0.00042218978632069996,0.00070202709546735,0.001000710962565875,IL60 ($d=60$)
PermutationSampling,39,1524,60,0.00026470867379930276,0.0001612990630247,0.0002317267986712,0.00033138250478245,IL60 ($d=60$)
PermutationSampling,39,2900,60,9.674830061330605e-05,6.854196774289402e-05,8.869404725182615e-05,0.000120878569833525,IL60 ($d=60$)
PermutationSampling,39,5521,60,0.00010806558008353153,7.149199556337036e-05,0.00010121347077225,0.0001397619039807,IL60 ($d=60$)
PermutationSampling,39,10508,60,5.601092201022717e-05,3.5020588901722824e-05,4.468867744722735e-05,6.87183406033511e-05,IL60 ($d=60$)
PermutationSampling,39,20000,60,2.197509642889344e-05,1.306075623741679e-05,1.814243833428746e-05,2.8037983387982224e-05,IL60 ($d=60$)
PolySHAP-2ADD,37,2900,60,4.176543978880736e-05,2.9177147822428017e-05,3.7033050266617945e-05,5.073644698037176e-05,IL60 ($d=60$)
PolySHAP-2ADD,37,5521,60,2.045419259340962e-05,1.4362702171130338e-05,1.781143414030443e-05,2.339961666186828e-05,IL60 ($d=60$)
PolySHAP-2ADD,37,10508,60,1.0668330557147601e-05,7.194208813277102e-06,8.721808601380853e-06,1.2374810005096244e-05,IL60 ($d=60$)
PolySHAP-2ADD,37,20000,60,5.191087495038672e-06,3.4669702829365575e-06,4.7435394220960294e-06,6.813641704410539e-06,IL60 ($d=60$)
PolySHAP-2ADD,39,2900,60,9.645887481267372e-05,6.908775401417386e-05,8.089987655961103e-05,0.000125976313262525,IL60 ($d=60$)
PolySHAP-2ADD,39,5521,60,2.6130289804365796e-05,1.684852133772237e-05,2.5382635276524835e-05,3.05319234520348e-05,IL60 ($d=60$)
PolySHAP-2ADD,39,10508,60,7.767149892826541e-06,5.887764558345512e-06,7.005516731494718e-06,8.840236544739288e-06,IL60 ($d=60$)
PolySHAP-2ADD,39,20000,60,3.832765792977332e-06,2.563803404225667e-06,3.5099833570413534e-06,4.7669295404892836e-06,IL60 ($d=60$)
PolySHAP-2ADD-50%,37,1524,60,9.339088009258396e-05,6.531169116014721e-05,7.915260278018642e-05,0.00011455244583415,IL60 ($d=60$)
PolySHAP-2ADD-50%,37,2900,60,4.176543978880974e-05,2.9177147822421227e-05,3.703305026661437e-05,5.073644698037724e-05,IL60 ($d=60$)
PolySHAP-2ADD-50%,37,5521,60,2.046047318834606e-05,1.4295168031541897e-05,1.7803632923709718e-05,2.3459955730479417e-05,IL60 ($d=60$)
PolySHAP-2ADD-50%,37,10508,60,1.0668330557146834e-05,7.194208813276359e-06,8.72180860137929e-06,1.2374810005093251e-05,IL60 ($d=60$)
PolySHAP-2ADD-50%,37,20000,60,5.191087495038564e-06,3.4669702829377286e-06,4.743539422095051e-06,6.813641704413172e-06,IL60 ($d=60$)
PolySHAP-2ADD-50%,39,1524,60,0.00022754147918915846,0.000150958714719,0.00019997932625345001,0.000296800455565925,IL60 ($d=60$)
PolySHAP-2ADD-50%,39,2900,60,5.565083566428702e-05,4.383645973052282e-05,5.2180520187916605e-05,6.38265761006828e-05,IL60 ($d=60$)
PolySHAP-2ADD-50%,39,5521,60,2.4108939532480844e-05,1.6433881782266064e-05,2.305877373489255e-05,3.0406892251896716e-05,IL60 ($d=60$)
PolySHAP-2ADD-50%,39,10508,60,1.083394121933149e-05,7.319994357982422e-06,1.0018030969042837e-05,1.3306128575041663e-05,IL60 ($d=60$)
PolySHAP-2ADD-50%,39,20000,60,5.828975017342487e-06,3.849755142677262e-06,5.0728149688287845e-06,7.84593266226813e-06,IL60 ($d=60$)
RegressionMSR,37,61,60,0.018305548635973022,0.01357942385992955,0.0193873296143175,0.02240922818822215,IL60 ($d=60$)
RegressionMSR,37,116,60,0.00874976366591998,0.005118008076343975,0.0078637898713296,0.0112705123680003,IL60 ($d=60$)
RegressionMSR,37,221,60,0.004214038209980947,0.00300959004213935,0.004147379229456551,0.00512822714514895,IL60 ($d=60$)
RegressionMSR,37,421,60,0.0019746948384061465,0.001458826713476725,0.0019373167688647001,0.0024485552894636248,IL60 ($d=60$)
RegressionMSR,37,801,60,0.0007046638534680266,0.000553847831208525,0.00067637240501735,0.000784765709457225,IL60 ($d=60$)
RegressionMSR,37,1524,60,0.00021379801718823,0.00017964096409145002,0.00019957906353605,0.000238360109506175,IL60 ($d=60$)
RegressionMSR,37,2900,60,6.223543153410882e-05,5.0306994005338505e-05,6.109366640209645e-05,7.108721954040122e-05,IL60 ($d=60$)
RegressionMSR,37,5521,60,2.056339645864452e-05,1.622130397978782e-05,1.973975330818548e-05,2.418350010109296e-05,IL60 ($d=60$)
RegressionMSR,37,10508,60,7.754360971779847e-06,6.155080040489899e-06,7.84295929733708e-06,9.404010035998996e-06,IL60 ($d=60$)
RegressionMSR,37,20000,60,2.9474847043382746e-06,2.4760841752418933e-06,2.9694781926449645e-06,3.298285711991136e-06,IL60 ($d=60$)
RegressionMSR,39,61,60,0.013681883053817174,0.010792679137943451,0.01438842930088505,0.01783431062502415,IL60 ($d=60$)
RegressionMSR,39,116,60,0.00808733467862159,0.005584848833436275,0.00838647607266665,0.010061212215287399,IL60 ($d=60$)
RegressionMSR,39,221,60,0.00457653206391609,0.002998303143869175,0.00472628758398535,0.005734478757425075,IL60 ($d=60$)
RegressionMSR,39,421,60,0.0018264732802347333,0.001227366702677375,0.00180678636599765,0.0023078763026099748,IL60 ($d=60$)
RegressionMSR,39,801,60,0.0007245762562112767,0.000550545944635875,0.0007211980381453,0.00082118434592145,IL60 ($d=60$)
RegressionMSR,39,1524,60,0.00020611999667589,0.00016097791520835,0.00020716848496459998,0.000237744759132825,IL60 ($d=60$)
RegressionMSR,39,2900,60,6.407615982450561e-05,5.102381095661769e-05,6.534424512120274e-05,7.446708399712911e-05,IL60 ($d=60$)
RegressionMSR,39,5521,60,2.036838754172209e-05,1.5589443393375224e-05,2.0487885023851272e-05,2.375278796987657e-05,IL60 ($d=60$)
RegressionMSR,39,10508,60,7.3451788736321e-06,6.3943155779294145e-06,7.2868181057138465e-06,8.67260638322676e-06,IL60 ($d=60$)
RegressionMSR,39,20000,60,3.1625940913023326e-06,2.2983982349278704e-06,3.1528894475576758e-06,3.591944106186614e-06,IL60 ($d=60$)
SVARM,37,61,60,0.08302089161094978,0.05034696556747233,0.0665361957622317,0.09464063852097325,IL60 ($d=60$)
SVARM,37,116,60,0.09769667624658826,0.03903726628672405,0.06703924320350975,0.1361540112181343,IL60 ($d=60$)
SVARM,37,221,60,0.07676448924381205,0.029657961396132224,0.049566661907299595,0.10345910092995861,IL60 ($d=60$)
SVARM,37,421,60,0.045443051536340866,0.01725389443877945,0.02804555704611035,0.060157552805810297,IL60 ($d=60$)
SVARM,37,801,60,0.018526665252262476,0.00969818639939735,0.0131581140743267,0.022522647061997126,IL60 ($d=60$)
SVARM,37,1524,60,0.008260120126934762,0.004418484558188876,0.005713140860268,0.0097292176141703,IL60 ($d=60$)
SVARM,37,2900,60,0.0034435885889388166,0.0024746552506316,0.0027927712304228,0.004469148924238075,IL60 ($d=60$)
SVARM,37,5521,60,0.00101321014532432,0.00078401318332475,0.00091135766957545,0.0012557785222253501,IL60 ($d=60$)
SVARM,37,10508,60,0.0005217541245304466,0.000435717140140575,0.00048626178661255,0.0006461483102104751,IL60 ($d=60$)
SVARM,37,20000,60,0.00026987646961284005,0.000224957369902375,0.0002810684198503,0.00030037343186775005,IL60 ($d=60$)
SVARM,39,61,60,0.09214798410412,0.042652178823646046,0.06460940888072644,0.1089710480209988,IL60 ($d=60$)
SVARM,39,116,60,0.07936768494993017,0.0298347857571302,0.0485207487446429,0.1097885523772871,IL60 ($d=60$)
SVARM,39,221,60,0.06642935033296789,0.024510488274817173,0.040661453085805196,0.09157065548506903,IL60 ($d=60$)
SVARM,39,421,60,0.03577113813033163,0.01370815715096845,0.024372773563776852,0.042715682262475275,IL60 ($d=60$)
SVARM,39,801,60,0.015285782559164737,0.006305631834687875,0.010243039302934399,0.01921001116125945,IL60 ($d=60$)
SVARM,39,1524,60,0.005909002300412733,0.002873769384057025,0.00403654496308055,0.0073327641218664755,IL60 ($d=60$)
SVARM,39,2900,60,0.002174460392299127,0.0013525665278604749,0.0015651126825473,0.0025569159617919,IL60 ($d=60$)
SVARM,39,5521,60,0.0006551492543205833,0.000489929323893075,0.00057295413689995,0.0008155125696791749,IL60 ($d=60$)
SVARM,39,10508,60,0.00029690694345473333,0.0002306086086748,0.00029892599707240003,0.000337384904557975,IL60 ($d=60$)
SVARM,39,20000,60,0.00014176417773428156,0.000109798075858575,0.00013267503233655,0.00017726483053675,IL60 ($d=60$)
LeverageSHAP,37,80,79,0.34823531423930126,0.22280233032792435,0.34218654671656445,0.4530285836569066,NHANES ($d=79$)
LeverageSHAP,37,148,79,1.5498120168493645,0.4197495760390988,0.9378958403405967,1.7136721352849245,NHANES ($d=79$)
LeverageSHAP,37,273,79,0.09092965857587178,0.040677368586198304,0.06693184529999785,0.11515455865277627,NHANES ($d=79$)
LeverageSHAP,37,504,79,0.025405930768072064,0.011675943619101549,0.0153278373002799,0.035447954159637377,NHANES ($d=79$)
LeverageSHAP,37,931,79,0.010816368407659049,0.005284689016621225,0.007859365830324,0.013765382530871924,NHANES ($d=79$)
LeverageSHAP,37,1719,79,0.0054031336089634206,0.0027217897287937,0.0041450651207961,0.0080196651932923,NHANES ($d=79$)
LeverageSHAP,37,3175,79,0.00312526968810762,0.0015896860500359,0.00246472035984255,0.0044162214943116,NHANES ($d=79$)
LeverageSHAP,37,5863,79,0.001472546235071627,0.000726868203905475,0.0010064818132787,0.001741213628407575,NHANES ($d=79$)
LeverageSHAP,37,10829,79,0.0007978116976055884,0.00042242398592535,0.0005136771254552,0.001087463748057725,NHANES ($d=79$)
LeverageSHAP,37,20000,79,0.00041922578208112,0.000218229909017375,0.00030021351478155,0.000560722470883075,NHANES ($d=79$)
LeverageSHAP,39,80,79,60.26333213239821,12.030311574118667,26.040676885952635,62.4423812923678,NHANES ($d=79$)
LeverageSHAP,39,148,79,0.6387995884412704,0.2218160380291476,0.4243439054097628,0.9630439113058145,NHANES ($d=79$)
LeverageSHAP,39,273,79,0.1522105098517826,0.06680983764356005,0.1073924353679848,0.23003182481525566,NHANES ($d=79$)
LeverageSHAP,39,504,79,0.08240116115870645,0.032798770387386975,0.055310914113673046,0.09932395623356798,NHANES ($d=79$)
LeverageSHAP,39,931,79,0.04329288648866377,0.013358775204016949,0.02542760921671475,0.05455717857855625,NHANES ($d=79$)
LeverageSHAP,39,1719,79,0.020261897406976755,0.008497602882704774,0.0135013988127867,0.0254081925950791,NHANES ($d=79$)
LeverageSHAP,39,3175,79,0.012742751740045112,0.004678596997679051,0.0081016399742619,0.016586700894929175,NHANES ($d=79$)
LeverageSHAP,39,5863,79,0.004902607272486687,0.0023713030176013,0.0033289299587027,0.00644225739224965,NHANES ($d=79$)
LeverageSHAP,39,10829,79,0.003320091388926845,0.001216278923882825,0.0020020516319195,0.0045236885290109,NHANES ($d=79$)
LeverageSHAP,39,20000,79,0.0017205245344329718,0.000700754313484075,0.00107188540190285,0.002310561216512625,NHANES ($d=79$)
MSR,37,80,79,4.186648471574544,1.9737505054659563,3.43599871810904,5.368406569808629,NHANES ($d=79$)
MSR,37,148,79,2.281908287170383,0.872416260775005,1.8012216926170352,2.7587972240215413,NHANES ($d=79$)
MSR,37,273,79,1.298363403008444,0.5592700521403634,1.0083942407139432,1.6100620631773264,NHANES ($d=79$)
MSR,37,504,79,0.6852056584598748,0.29453334823817656,0.5695220804612969,0.8800330573428142,NHANES ($d=79$)
MSR,37,931,79,0.3506712505122763,0.18363254289933248,0.2827024214309124,0.4249430426113971,NHANES ($d=79$)
MSR,37,1719,79,0.16723482211859372,0.07379312618393963,0.13783452914296224,0.22192357663539403,NHANES ($d=79$)
MSR,37,3175,79,0.09547160905856836,0.05213305872318755,0.07344192245070891,0.11873549420017579,NHANES ($d=79$)
MSR,37,5863,79,0.031605154683023245,0.018777577143618898,0.025768405085247102,0.03760304002095685,NHANES ($d=79$)
MSR,37,10829,79,0.018669460288112855,0.0095403205347956,0.01458752579617835,0.02433154579097735,NHANES ($d=79$)
MSR,37,20000,79,0.011304558691686587,0.0065153272846256004,0.0087868207950796,0.013240037269941501,NHANES ($d=79$)
MSR,39,80,79,4.933702159777514,2.2462461833289065,4.414475528294017,6.624534549984337,NHANES ($d=79$)
MSR,39,148,79,2.3755134548110677,1.0309331081288116,1.7817628470832179,3.019132017822964,NHANES ($d=79$)
MSR,39,273,79,1.660227372141281,0.6760661247270157,1.460951970673784,2.2723665937564856,NHANES ($d=79$)
MSR,39,504,79,0.9337074767098686,0.36216380610390664,0.7381716462419838,1.1823645671824663,NHANES ($d=79$)
MSR,39,931,79,0.39056749334447755,0.17148273921734333,0.3098032885017806,0.5073597582296492,NHANES ($d=79$)
MSR,39,1719,79,0.19841270614254922,0.09342623828199259,0.16492428658629943,0.24834786386265717,NHANES ($d=79$)
MSR,39,3175,79,0.11236899995817297,0.051440776432279324,0.09134838190307505,0.15238288189244886,NHANES ($d=79$)
MSR,39,5863,79,0.04458059545800996,0.017940087116216374,0.0363579732096137,0.06407787068844897,NHANES ($d=79$)
MSR,39,10829,79,0.029099309274654525,0.01444162613433245,0.0241446415189929,0.039472137956606625,NHANES ($d=79$)
MSR,39,20000,79,0.013511556250350417,0.0067993402410390005,0.011553250697360549,0.0175546717693918,NHANES ($d=79$)
PermutationSampling,37,80,79,0.6134183434255163,0.38335875201721165,0.5606229114149183,0.7414319664287347,NHANES ($d=79$)
PermutationSampling,37,148,79,0.6134183434255163,0.38335875201721165,0.5606229114149183,0.7414319664287347,NHANES ($d=79$)
PermutationSampling,37,273,79,0.09434621498385679,0.0532780671348806,0.07868046821571625,0.11321063948591187,NHANES ($d=79$)
PermutationSampling,37,504,79,0.03807561360124312,0.01632555927960885,0.0233079159750609,0.041047847322348875,NHANES ($d=79$)
PermutationSampling,37,931,79,0.0198754415797921,0.008229318513641951,0.0161382135682823,0.025667255730119874,NHANES ($d=79$)
PermutationSampling,37,1719,79,0.008772122390258246,0.00308669773162705,0.0075294498701492,0.012773544058867051,NHANES ($d=79$)
PermutationSampling,37,3175,79,0.004455946103329628,0.00154629048197495,0.00419832393423045,0.005768305213655875,NHANES ($d=79$)
PermutationSampling,37,5863,79,0.001994659119469004,0.0007975618345923,0.00120065001841235,0.0028148911563942,NHANES ($d=79$)
PermutationSampling,37,10829,79,0.0010984568633445125,0.0004452219402011,0.0009038731557648001,0.00140695357034535,NHANES ($d=79$)
PermutationSampling,37,20000,79,0.000990248209216294,0.000332342355467975,0.00081994364816555,0.0013838072130994,NHANES ($d=79$)
PermutationSampling,39,80,79,0.31498458388188266,0.11146170661494927,0.19077873112399396,0.40266902793780784,NHANES ($d=79$)
PermutationSampling,39,148,79,0.275620574017958,0.09774528593394699,0.20167097122476454,0.44435504965050177,NHANES ($d=79$)
PermutationSampling,39,273,79,0.19482555018329586,0.09402616861143895,0.16853395641229674,0.29214641790271023,NHANES ($d=79$)
PermutationSampling,39,504,79,0.04550432801678784,0.029614347140950674,0.0396092649087899,0.06437975893620188,NHANES ($d=79$)
PermutationSampling,39,931,79,0.06763347446742096,0.02961942055090595,0.04536085513843425,0.07376748663182207,NHANES ($d=79$)
PermutationSampling,39,1719,79,0.01177730978162883,0.006232836696514175,0.01035059823492805,0.01349473170292095,NHANES ($d=79$)
PermutationSampling,39,3175,79,0.0074092023578042196,0.0038554289683012,0.0057796493609104,0.009376250358789875,NHANES ($d=79$)
PermutationSampling,39,5863,79,0.005924434617525203,0.003017746475402725,0.00444097823191425,0.0067706737002462495,NHANES ($d=79$)
PermutationSampling,39,10829,79,0.0038940493782041435,0.001575853001178625,0.0031722073739254503,0.00472653834945995,NHANES ($d=79$)
PermutationSampling,39,20000,79,0.0013377793638748572,0.00040790030864995,0.00124343118010505,0.0019541810311180003,NHANES ($d=79$)
PolySHAP-2ADD,37,3175,79,0.003125227564114773,0.0015700082043605,0.00245109700708855,0.0044228815630389245,NHANES ($d=79$)
PolySHAP-2ADD,37,5863,79,0.001474246920154444,0.0007262161486459,0.00100915695472405,0.001739960671961925,NHANES ($d=79$)
PolySHAP-2ADD,37,10829,79,0.0007974405461277591,0.0004159808443961,0.00051442869596695,0.001086362058739475,NHANES ($d=79$)
PolySHAP-2ADD,37,20000,79,0.0004192257820811333,0.000218229909017375,0.00030021351478155,0.00056072247088305,NHANES ($d=79$)
PolySHAP-2ADD,39,3175,79,0.2606831795688677,0.1059133148404913,0.19803962945540035,0.3435888245056992,NHANES ($d=79$)
PolySHAP-2ADD,39,5863,79,0.0030872603523072564,0.00153060591702045,0.0021590854275541,0.004579261070680275,NHANES ($d=79$)
